"","id","longitude","latitude","start_date","end_date","label"
"1046",1046,-54.9958,-15.3632,"2017-07-12","2018-06-26","Soy_Cotton"
"1047",1047,-54.7363,-15.5194,"2017-07-12","2018-06-26","Soy_Cotton"
"1048",1048,-54.6227,-15.5139,"2017-07-12","2018-06-26","Soy_Cotton"
"1049",1049,-55.0087,-15.3713,"2017-07-12","2018-06-26","Soy_Cotton"
"1050",1050,-54.0779,-15.0003,"2017-07-12","2018-06-26","Soy_Cotton"
"1051",1051,-54.6375,-15.5054,"2017-07-12","2018-06-26","Soy_Cotton"
"1052",1052,-55.1016,-15.2308,"2017-07-12","2018-06-26","Soy_Cotton"
"1053",1053,-54.724,-15.5161,"2017-07-12","2018-06-26","Soy_Cotton"
"1054",1054,-55.485,-15.5219,"2017-07-12","2018-06-26","Soy_Cotton"
"1055",1055,-55.4799,-15.5025,"2017-07-12","2018-06-26","Soy_Cotton"
"1056",1056,-58.859,-13.7953,"2017-07-12","2018-06-26","Soy_Cotton"
"1057",1057,-55.1878,-15.8214,"2017-07-12","2018-06-26","Soy_Cotton"
"1058",1058,-58.8787,-13.8312,"2017-07-12","2018-06-26","Soy_Cotton"
"1059",1059,-55.2124,-15.6539,"2017-07-12","2018-06-26","Soy_Cotton"
"1060",1060,-55.035,-15.3801,"2017-07-12","2018-06-26","Soy_Cotton"
"1061",1061,-57.7022,-13.4693,"2017-07-12","2018-06-26","Soy_Cotton"
"1062",1062,-55.6131,-15.4543,"2017-07-12","2018-06-26","Soy_Cotton"
"1063",1063,-58.7606,-13.4046,"2017-07-12","2018-06-26","Soy_Cotton"
"1064",1064,-55.0473,-15.3924,"2017-07-12","2018-06-26","Soy_Cotton"
"1065",1065,-59.0956,-13.5968,"2017-07-12","2018-06-26","Soy_Cotton"
"1066",1066,-59.2379,-13.9777,"2017-07-12","2018-06-26","Soy_Cotton"
"1067",1067,-58.7545,-13.243,"2017-07-12","2018-06-26","Soy_Cotton"
"1068",1068,-58.8007,-13.8472,"2017-07-12","2018-06-26","Soy_Cotton"
"1069",1069,-58.841,-13.7283,"2017-07-12","2018-06-26","Soy_Cotton"
"1070",1070,-57.0669,-13.9146,"2017-07-12","2018-06-26","Soy_Cotton"
"1071",1071,-55.032,-16.3568,"2017-07-12","2018-06-26","Soy_Cotton"
"1072",1072,-59.1121,-13.5281,"2017-07-12","2018-06-26","Soy_Cotton"
"1073",1073,-56.1204,-13.4616,"2017-07-12","2018-06-26","Soy_Cotton"
"1074",1074,-59.282,-13.6456,"2017-07-12","2018-06-26","Soy_Cotton"
"1075",1075,-55.3114,-15.9071,"2017-07-12","2018-06-26","Soy_Cotton"
"1076",1076,-55.2369,-15.5011,"2017-07-12","2018-06-26","Soy_Cotton"
"1077",1077,-56.1373,-13.4554,"2017-07-12","2018-06-26","Soy_Cotton"
"1078",1078,-54.6283,-15.506,"2017-07-12","2018-06-26","Soy_Cotton"
"1079",1079,-55.3102,-15.8764,"2017-07-12","2018-06-26","Soy_Cotton"
"1080",1080,-54.0847,-16.818,"2017-07-12","2018-06-26","Soy_Cotton"
"1081",1081,-54.7055,-15.5069,"2017-07-12","2018-06-26","Soy_Cotton"
"1082",1082,-57.9435,-14.3871,"2017-07-12","2018-06-26","Soy_Cotton"
"1083",1083,-54.7597,-15.5244,"2017-07-12","2018-06-26","Soy_Cotton"
"1084",1084,-57.9564,-13.466,"2017-07-12","2018-06-26","Soy_Cotton"
"1085",1085,-55.6255,-15.4729,"2017-07-12","2018-06-26","Soy_Cotton"
"1086",1086,-58.7548,-13.2475,"2017-07-12","2018-06-26","Soy_Cotton"
"1087",1087,-55.3602,-15.484,"2017-07-12","2018-06-26","Soy_Cotton"
"1088",1088,-56.4236,-12.8043,"2017-07-12","2018-06-26","Soy_Cotton"
"1089",1089,-58.7572,-13.3515,"2017-07-12","2018-06-26","Soy_Cotton"
"1090",1090,-55.1881,-15.3721,"2017-07-12","2018-06-26","Soy_Cotton"
"1091",1091,-58.7667,-13.45,"2017-07-12","2018-06-26","Soy_Cotton"
"1092",1092,-57.9908,-14.0895,"2017-07-12","2018-06-26","Soy_Cotton"
"1093",1093,-55.1995,-15.6227,"2017-07-12","2018-06-26","Soy_Cotton"
"1094",1094,-57.2074,-13.8784,"2017-07-12","2018-06-26","Soy_Cotton"
"1095",1095,-57.9529,-13.8478,"2017-07-12","2018-06-26","Soy_Cotton"
"1096",1096,-55.0732,-15.4093,"2017-07-12","2018-06-26","Soy_Cotton"
"1097",1097,-55.3696,-15.4875,"2017-07-12","2018-06-26","Soy_Cotton"
"1098",1098,-58.8987,-13.5278,"2017-07-12","2018-06-26","Soy_Cotton"
"1099",1099,-55.6139,-15.4727,"2017-07-12","2018-06-26","Soy_Cotton"
"1100",1100,-54.3,-17.172,"2017-07-12","2018-06-26","Soy_Cotton"
"1101",1101,-58.8368,-13.6358,"2017-07-12","2018-06-26","Soy_Cotton"
"1102",1102,-57.8621,-14.2993,"2017-07-12","2018-06-26","Soy_Cotton"
"1103",1103,-54.7415,-15.5157,"2017-07-12","2018-06-26","Soy_Cotton"
"1104",1104,-54.6855,-15.5054,"2017-07-12","2018-06-26","Soy_Cotton"
"1105",1105,-58.789,-13.8642,"2017-07-12","2018-06-26","Soy_Cotton"
"1106",1106,-53.8213,-15.1286,"2017-07-12","2018-06-26","Soy_Cotton"
"1107",1107,-58.7709,-13.8086,"2017-07-12","2018-06-26","Soy_Cotton"
"1108",1108,-57.0675,-13.9156,"2017-07-12","2018-06-26","Soy_Cotton"
"1109",1109,-56.1154,-13.4622,"2017-07-12","2018-06-26","Soy_Cotton"
"1110",1110,-57.8382,-14.2947,"2017-07-12","2018-06-26","Soy_Cotton"
"1111",1111,-59.282,-13.6129,"2017-07-12","2018-06-26","Soy_Cotton"
"1112",1112,-55.176,-15.3204,"2017-07-12","2018-06-26","Soy_Cotton"
"1113",1113,-54.6912,-15.5036,"2017-07-12","2018-06-26","Soy_Cotton"
"1114",1114,-54.7623,-15.5276,"2017-07-12","2018-06-26","Soy_Cotton"
"1115",1115,-58.8395,-13.6602,"2017-07-12","2018-06-26","Soy_Cotton"
"1116",1116,-58.866,-13.8588,"2017-07-12","2018-06-26","Soy_Cotton"
"1117",1117,-56.0449,-13.0107,"2017-07-12","2018-06-26","Soy_Cotton"
"1118",1118,-53.8745,-15.0835,"2017-07-12","2018-06-26","Soy_Cotton"
"1119",1119,-54.4247,-15.5738,"2017-07-12","2018-06-26","Soy_Cotton"
"1120",1120,-57.8317,-14.2938,"2017-07-12","2018-06-26","Soy_Cotton"
"1121",1121,-57.9593,-13.4848,"2017-07-12","2018-06-26","Soy_Cotton"
"1122",1122,-58.695,-13.0667,"2017-07-12","2018-06-26","Soy_Cotton"
"1123",1123,-58.8316,-13.6088,"2017-07-12","2018-06-26","Soy_Cotton"
"1124",1124,-53.9257,-15.042,"2017-07-12","2018-06-26","Soy_Cotton"
"1125",1125,-55.2043,-15.361,"2017-07-12","2018-06-26","Soy_Cotton"
"1126",1126,-54.292,-17.1786,"2017-07-12","2018-06-26","Soy_Cotton"
"1127",1127,-58.7971,-13.8619,"2017-07-12","2018-06-26","Soy_Cotton"
"1128",1128,-58.8149,-13.5803,"2017-07-12","2018-06-26","Soy_Cotton"
"1129",1129,-55.171,-15.3685,"2017-07-12","2018-06-26","Soy_Cotton"
"1130",1130,-59.2999,-13.587,"2017-07-12","2018-06-26","Soy_Cotton"
"1131",1131,-54.6414,-15.5136,"2017-07-12","2018-06-26","Soy_Cotton"
"1132",1132,-55.5368,-15.4955,"2017-07-12","2018-06-26","Soy_Cotton"
"1133",1133,-58.7407,-13.2278,"2017-07-12","2018-06-26","Soy_Cotton"
"1134",1134,-58.0351,-13.0713,"2017-07-12","2018-06-26","Soy_Cotton"
"1135",1135,-57.9614,-13.4526,"2017-07-12","2018-06-26","Soy_Cotton"
"1136",1136,-54.9832,-15.3435,"2017-07-12","2018-06-26","Soy_Cotton"
"1137",1137,-55.2077,-15.617,"2017-07-12","2018-06-26","Soy_Cotton"
"1138",1138,-58.7625,-13.4366,"2017-07-12","2018-06-26","Soy_Cotton"
"1139",1139,-58.7004,-13.085,"2017-07-12","2018-06-26","Soy_Cotton"
"1140",1140,-59.2856,-13.5062,"2017-07-12","2018-06-26","Soy_Cotton"
"1141",1141,-55.062,-15.4845,"2017-07-12","2018-06-26","Soy_Cotton"
"1142",1142,-55.17,-15.3088,"2017-07-12","2018-06-26","Soy_Cotton"
"1143",1143,-57.2837,-14.1738,"2017-07-12","2018-06-26","Soy_Cotton"
"1144",1144,-54.4622,-17.1574,"2017-07-12","2018-06-26","Soy_Cotton"
"1145",1145,-56.1304,-13.4547,"2017-07-12","2018-06-26","Soy_Cotton"
"1146",1146,-54.6844,-15.5046,"2017-07-12","2018-06-26","Soy_Cotton"
"1147",1147,-58.7699,-13.3716,"2017-07-12","2018-06-26","Soy_Cotton"
"1148",1148,-55.3312,-15.8263,"2017-07-12","2018-06-26","Soy_Cotton"
"1149",1149,-55.1895,-15.316,"2017-07-12","2018-06-26","Soy_Cotton"
"1150",1150,-54.0661,-16.9498,"2017-07-12","2018-06-26","Soy_Cotton"
"1151",1151,-55.2189,-15.4264,"2017-07-12","2018-06-26","Soy_Cotton"
"1152",1152,-58.832,-13.7397,"2017-07-12","2018-06-26","Soy_Cotton"
"1153",1153,-55.0244,-15.3824,"2017-07-12","2018-06-26","Soy_Cotton"
"1154",1154,-59.2933,-13.6312,"2017-07-12","2018-06-26","Soy_Cotton"
"1155",1155,-53.7861,-15.1291,"2017-07-12","2018-06-26","Soy_Cotton"
"1156",1156,-55.1461,-15.5363,"2017-07-12","2018-06-26","Soy_Cotton"
"1157",1157,-57.2361,-14.1622,"2017-07-12","2018-06-26","Soy_Cotton"
"1158",1158,-55.1652,-15.3177,"2017-07-12","2018-06-26","Soy_Cotton"
"1159",1159,-58.8922,-13.8487,"2017-07-12","2018-06-26","Soy_Cotton"
"1160",1160,-57.9892,-14.1166,"2017-07-12","2018-06-26","Soy_Cotton"
"1161",1161,-58.8396,-13.7538,"2017-07-12","2018-06-26","Soy_Cotton"
"1162",1162,-58.6073,-12.9995,"2017-07-12","2018-06-26","Soy_Cotton"
"1163",1163,-55.315,-15.5151,"2017-07-12","2018-06-26","Soy_Cotton"
"1164",1164,-57.9914,-14.1025,"2017-07-12","2018-06-26","Soy_Cotton"
"1165",1165,-56.113,-13.4619,"2017-07-12","2018-06-26","Soy_Cotton"
"1166",1166,-55.8205,-12.8265,"2017-07-12","2018-06-26","Soy_Cotton"
"1167",1167,-54.7172,-15.5052,"2017-07-12","2018-06-26","Soy_Cotton"
"1168",1168,-55.2092,-15.6196,"2017-07-12","2018-06-26","Soy_Cotton"
"1169",1169,-55.0659,-15.4856,"2017-07-12","2018-06-26","Soy_Cotton"
"1170",1170,-58.8642,-13.8032,"2017-07-12","2018-06-26","Soy_Cotton"
"1171",1171,-54.0483,-16.9477,"2017-07-12","2018-06-26","Soy_Cotton"
"1172",1172,-58.8378,-13.6469,"2017-07-12","2018-06-26","Soy_Cotton"
"1173",1173,-58.6984,-13.0806,"2017-07-12","2018-06-26","Soy_Cotton"
"1174",1174,-55.0971,-15.245,"2017-07-12","2018-06-26","Soy_Cotton"
"1175",1175,-58.6935,-13.0785,"2017-07-12","2018-06-26","Soy_Cotton"
"1176",1176,-54.9231,-15.4815,"2017-07-12","2018-06-26","Soy_Cotton"
"1177",1177,-57.2024,-13.8981,"2017-07-12","2018-06-26","Soy_Cotton"
"1178",1178,-58.7542,-13.3512,"2017-07-12","2018-06-26","Soy_Cotton"
"1179",1179,-54.0596,-16.9475,"2017-07-12","2018-06-26","Soy_Cotton"
"1180",1180,-57.9906,-14.1126,"2017-07-12","2018-06-26","Soy_Cotton"
"1181",1181,-55.1125,-15.2406,"2017-07-12","2018-06-26","Soy_Cotton"
"1182",1182,-54.9725,-15.3488,"2017-07-12","2018-06-26","Soy_Cotton"
"1183",1183,-57.0794,-13.9128,"2017-07-12","2018-06-26","Soy_Cotton"
"1184",1184,-59.1241,-13.5461,"2017-07-12","2018-06-26","Soy_Cotton"
"1185",1185,-55.0714,-15.4683,"2017-07-12","2018-06-26","Soy_Cotton"
"1186",1186,-58.7745,-13.3834,"2017-07-12","2018-06-26","Soy_Cotton"
"1187",1187,-55.1697,-15.7841,"2017-07-12","2018-06-26","Soy_Cotton"
"1188",1188,-58.7717,-13.3318,"2017-07-12","2018-06-26","Soy_Cotton"
"1189",1189,-55.1774,-15.3813,"2017-07-12","2018-06-26","Soy_Cotton"
"1190",1190,-55.002,-15.3588,"2017-07-12","2018-06-26","Soy_Cotton"
"1191",1191,-58.5576,-12.9501,"2017-07-12","2018-06-26","Soy_Cotton"
"1192",1192,-58.9013,-13.5411,"2017-07-12","2018-06-26","Soy_Cotton"
"1193",1193,-58.7403,-13.2174,"2017-07-12","2018-06-26","Soy_Cotton"
"1194",1194,-55.6203,-15.4602,"2017-07-12","2018-06-26","Soy_Cotton"
"1195",1195,-54.628,-15.5112,"2017-07-12","2018-06-26","Soy_Cotton"
"1196",1196,-55.3134,-15.8216,"2017-07-12","2018-06-26","Soy_Cotton"
"1197",1197,-54.0318,-16.8258,"2017-07-12","2018-06-26","Soy_Cotton"
"1198",1198,-54.1311,-16.7977,"2017-07-12","2018-06-26","Soy_Cotton"
"1199",1199,-58.8242,-13.845,"2017-07-12","2018-06-26","Soy_Cotton"
"1200",1200,-55.0616,-16.3617,"2017-07-12","2018-06-26","Soy_Cotton"
"1201",1201,-57.2597,-14.1637,"2017-07-12","2018-06-26","Soy_Cotton"
"1202",1202,-58.738,-13.1498,"2017-07-12","2018-06-26","Soy_Cotton"
"1203",1203,-55.313,-15.8836,"2017-07-12","2018-06-26","Soy_Cotton"
"1204",1204,-58.9555,-13.5333,"2017-07-12","2018-06-26","Soy_Cotton"
"1205",1205,-54.8911,-15.4996,"2017-07-12","2018-06-26","Soy_Cotton"
"1206",1206,-54.4586,-17.1445,"2017-07-12","2018-06-26","Soy_Cotton"
"1207",1207,-58.8425,-13.7178,"2017-07-12","2018-06-26","Soy_Cotton"
"1208",1208,-54.8977,-15.501,"2017-07-12","2018-06-26","Soy_Cotton"
"1209",1209,-58.6849,-13.5461,"2017-07-12","2018-06-26","Soy_Cotton"
"1210",1210,-59.2759,-13.5065,"2017-07-12","2018-06-26","Soy_Cotton"
"1211",1211,-54.9073,-15.5045,"2017-07-12","2018-06-26","Soy_Cotton"
"1212",1212,-54.7279,-15.5128,"2017-07-12","2018-06-26","Soy_Cotton"
"1213",1213,-55.1855,-15.5289,"2017-07-12","2018-06-26","Soy_Cotton"
"1214",1214,-57.0793,-13.9132,"2017-07-12","2018-06-26","Soy_Cotton"
"1215",1215,-57.9516,-13.4996,"2017-07-12","2018-06-26","Soy_Cotton"
"1216",1216,-58.7722,-13.3669,"2017-07-12","2018-06-26","Soy_Cotton"
"1217",1217,-55.0542,-15.4833,"2017-07-12","2018-06-26","Soy_Cotton"
"1218",1218,-59.1185,-13.5642,"2017-07-12","2018-06-26","Soy_Cotton"
"1219",1219,-58.9159,-13.5387,"2017-07-12","2018-06-26","Soy_Cotton"
"1220",1220,-54.8062,-15.5417,"2017-07-12","2018-06-26","Soy_Cotton"
"1221",1221,-54.6785,-15.5056,"2017-07-12","2018-06-26","Soy_Cotton"
"1222",1222,-58.8398,-13.7431,"2017-07-12","2018-06-26","Soy_Cotton"
"1223",1223,-58.037,-13.3153,"2017-07-12","2018-06-26","Soy_Cotton"
"1224",1224,-54.7992,-15.5364,"2017-07-12","2018-06-26","Soy_Cotton"
"1225",1225,-58.7191,-13.0845,"2017-07-12","2018-06-26","Soy_Cotton"
"1226",1226,-58.6827,-13.5384,"2017-07-12","2018-06-26","Soy_Cotton"
"1227",1227,-59.105,-13.599,"2017-07-12","2018-06-26","Soy_Cotton"
"1228",1228,-59.2819,-13.6291,"2017-07-12","2018-06-26","Soy_Cotton"
"1229",1229,-54.6956,-15.5153,"2017-07-12","2018-06-26","Soy_Cotton"
"1230",1230,-54.268,-17.1724,"2017-07-12","2018-06-26","Soy_Cotton"
"1231",1231,-57.9896,-14.1073,"2017-07-12","2018-06-26","Soy_Cotton"
"1232",1232,-55.2236,-15.4157,"2017-07-12","2018-06-26","Soy_Cotton"
"1233",1233,-58.0039,-14.1582,"2017-07-12","2018-06-26","Soy_Cotton"
"1234",1234,-58.852,-13.8582,"2017-07-12","2018-06-26","Soy_Cotton"
"1235",1235,-57.103,-13.9105,"2017-07-12","2018-06-26","Soy_Cotton"
"1236",1236,-58.7762,-13.4398,"2017-07-12","2018-06-26","Soy_Cotton"
"1237",1237,-54.6062,-15.5382,"2017-07-12","2018-06-26","Soy_Cotton"
"1238",1238,-57.8559,-14.2985,"2017-07-12","2018-06-26","Soy_Cotton"
"1239",1239,-55.1205,-15.2265,"2017-07-12","2018-06-26","Soy_Cotton"
"1240",1240,-55.2068,-15.4088,"2017-07-12","2018-06-26","Soy_Cotton"
"1241",1241,-55.1951,-15.6281,"2017-07-12","2018-06-26","Fallow_Cotton"
"1242",1242,-55.1926,-15.6211,"2017-07-12","2018-06-26","Fallow_Cotton"
"1243",1243,-54.425,-15.5762,"2017-07-12","2018-06-26","Fallow_Cotton"
"1244",1244,-54.8162,-15.5427,"2017-07-12","2018-06-26","Fallow_Cotton"
"1245",1245,-54.8136,-15.538,"2017-07-12","2018-06-26","Fallow_Cotton"
"1246",1246,-54.8075,-15.537,"2017-07-12","2018-06-26","Fallow_Cotton"
"1247",1247,-54.8315,-15.5362,"2017-07-12","2018-06-26","Fallow_Cotton"
"1248",1248,-54.8469,-15.5156,"2017-07-12","2018-06-26","Fallow_Cotton"
"1249",1249,-54.854,-15.5099,"2017-07-12","2018-06-26","Fallow_Cotton"
"1250",1250,-54.2785,-15.4906,"2017-07-12","2018-06-26","Fallow_Cotton"
"1251",1251,-54.2774,-15.4864,"2017-07-12","2018-06-26","Fallow_Cotton"
"1252",1252,-54.2741,-15.483,"2017-07-12","2018-06-26","Fallow_Cotton"
"1253",1253,-54.2692,-15.4769,"2017-07-12","2018-06-26","Fallow_Cotton"
"1254",1254,-54.267,-15.472,"2017-07-12","2018-06-26","Fallow_Cotton"
"1255",1255,-54.958,-15.4704,"2017-07-12","2018-06-26","Fallow_Cotton"
"1256",1256,-54.9428,-15.4696,"2017-07-12","2018-06-26","Fallow_Cotton"
"1257",1257,-54.9512,-15.4655,"2017-07-12","2018-06-26","Fallow_Cotton"
"1258",1258,-53.4659,-15.4606,"2017-07-12","2018-06-26","Fallow_Cotton"
"1259",1259,-53.4594,-15.4496,"2017-07-12","2018-06-26","Fallow_Cotton"
"1260",1260,-53.4623,-15.4325,"2017-07-12","2018-06-26","Fallow_Cotton"
"1261",1261,-53.4626,-15.426,"2017-07-12","2018-06-26","Fallow_Cotton"
"1262",1262,-53.4573,-15.4107,"2017-07-12","2018-06-26","Fallow_Cotton"
"1263",1263,-53.404,-15.3896,"2017-07-12","2018-06-26","Fallow_Cotton"
"1264",1264,-54.0787,-15.0131,"2017-07-12","2018-06-26","Fallow_Cotton"
"1265",1265,-54.0765,-15.0063,"2017-07-12","2018-06-26","Fallow_Cotton"
"1266",1266,-54.0738,-14.9971,"2017-07-12","2018-06-26","Fallow_Cotton"
"1267",1267,-54.0734,-14.993,"2017-07-12","2018-06-26","Fallow_Cotton"
"1268",1268,-54.068,-14.9925,"2017-07-12","2018-06-26","Fallow_Cotton"
"1269",1269,-54.0714,-14.9873,"2017-07-12","2018-06-26","Fallow_Cotton"
"1270",1270,-57.744,-14.3009,"2017-07-12","2018-06-26","Soy_Sunflower"
"1271",1271,-57.7406,-14.2967,"2017-07-12","2018-06-26","Soy_Sunflower"
"1272",1272,-57.7452,-14.296,"2017-07-12","2018-06-26","Soy_Sunflower"
"1273",1273,-57.7365,-14.2947,"2017-07-12","2018-06-26","Soy_Sunflower"
"1274",1274,-57.4282,-14.1724,"2017-07-12","2018-06-26","Soy_Sunflower"
"1275",1275,-57.4231,-14.1704,"2017-07-12","2018-06-26","Soy_Sunflower"
"1276",1276,-57.419,-14.1685,"2017-07-12","2018-06-26","Soy_Sunflower"
"1277",1277,-59.1851,-13.8989,"2017-07-12","2018-06-26","Soy_Sunflower"
"1278",1278,-59.1859,-13.8982,"2017-07-12","2018-06-26","Soy_Sunflower"
"1279",1279,-57.8451,-13.6415,"2017-07-12","2018-06-26","Soy_Sunflower"
"1280",1280,-57.851,-13.6391,"2017-07-12","2018-06-26","Soy_Sunflower"
"1281",1281,-57.7362,-13.5197,"2017-07-12","2018-06-26","Soy_Sunflower"
"1282",1282,-57.7401,-13.5124,"2017-07-12","2018-06-26","Soy_Sunflower"
"1283",1283,-59.243,-13.49,"2017-07-12","2018-06-26","Soy_Sunflower"
"1284",1284,-59.2451,-13.4863,"2017-07-12","2018-06-26","Soy_Sunflower"
"1285",1285,-59.2439,-13.4856,"2017-07-12","2018-06-26","Soy_Sunflower"
"1286",1286,-59.239,-13.4849,"2017-07-12","2018-06-26","Soy_Sunflower"
"1287",1287,-57.6714,-13.3829,"2017-07-12","2018-06-26","Soy_Sunflower"
"1288",1288,-57.6717,-13.3789,"2017-07-12","2018-06-26","Soy_Sunflower"
"1289",1289,-57.7675,-13.3157,"2017-07-12","2018-06-26","Soy_Sunflower"
"1290",1290,-57.7593,-13.2912,"2017-07-12","2018-06-26","Soy_Sunflower"
"1291",1291,-57.7626,-13.2847,"2017-07-12","2018-06-26","Soy_Sunflower"
"1292",1292,-58.0773,-12.8674,"2017-07-12","2018-06-26","Soy_Sunflower"
"1293",1293,-58.0789,-12.8588,"2017-07-12","2018-06-26","Soy_Sunflower"
"1294",1294,-58.1388,-12.808,"2017-07-12","2018-06-26","Soy_Sunflower"
"1295",1295,-58.1273,-12.8074,"2017-07-12","2018-06-26","Soy_Sunflower"
"1296",1296,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1297",1297,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1298",1298,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1299",1299,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1300",1300,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1301",1301,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1302",1302,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1303",1303,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1304",1304,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1305",1305,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1306",1306,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1307",1307,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1308",1308,-54.2313,-14.0482,"2017-07-12","2018-06-26","Cerrado"
"1309",1309,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1310",1310,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1311",1311,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1312",1312,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1313",1313,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1314",1314,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1315",1315,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1316",1316,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1317",1317,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1318",1318,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1319",1319,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1320",1320,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1321",1321,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1322",1322,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1323",1323,-54.229,-14.0632,"2017-07-12","2018-06-26","Cerrado"
"1324",1324,-54.5421,-14.3098,"2017-07-12","2018-06-26","Cerrado"
"1325",1325,-52.6234,-15.3137,"2017-07-12","2018-06-26","Cerrado"
"1326",1326,-52.6234,-15.3137,"2017-07-12","2018-06-26","Cerrado"
"1327",1327,-52.6234,-15.3137,"2017-07-12","2018-06-26","Cerrado"
"1328",1328,-52.6234,-15.3137,"2017-07-12","2018-06-26","Cerrado"
"1329",1329,-52.6234,-15.3137,"2017-07-12","2018-06-26","Cerrado"
"1330",1330,-52.6234,-15.3137,"2017-07-12","2018-06-26","Cerrado"
"1331",1331,-52.6234,-15.3137,"2017-07-12","2018-06-26","Cerrado"
"1332",1332,-52.6234,-15.3137,"2017-07-12","2018-06-26","Cerrado"
"1333",1333,-52.6234,-15.3137,"2017-07-12","2018-06-26","Cerrado"
"1334",1334,-52.5824,-15.3168,"2017-07-12","2018-06-26","Cerrado"
"1335",1335,-52.5824,-15.3168,"2017-07-12","2018-06-26","Cerrado"
"1336",1336,-52.5824,-15.3168,"2017-07-12","2018-06-26","Cerrado"
"1337",1337,-52.5824,-15.3168,"2017-07-12","2018-06-26","Cerrado"
"1338",1338,-52.5824,-15.3168,"2017-07-12","2018-06-26","Cerrado"
"1339",1339,-52.5824,-15.3168,"2017-07-12","2018-06-26","Cerrado"
"1340",1340,-52.5824,-15.3168,"2017-07-12","2018-06-26","Cerrado"
"1341",1341,-52.5824,-15.3168,"2017-07-12","2018-06-26","Cerrado"
"1342",1342,-52.5824,-15.3168,"2017-07-12","2018-06-26","Cerrado"
"1343",1343,-52.6217,-15.0231,"2017-07-12","2018-06-26","Cerrado"
"1344",1344,-52.6217,-15.0231,"2017-07-12","2018-06-26","Cerrado"
"1345",1345,-52.6217,-15.0231,"2017-07-12","2018-06-26","Cerrado"
"1346",1346,-52.6217,-15.0231,"2017-07-12","2018-06-26","Cerrado"
"1347",1347,-52.6217,-15.0231,"2017-07-12","2018-06-26","Cerrado"
"1348",1348,-52.6217,-15.0231,"2017-07-12","2018-06-26","Cerrado"
"1349",1349,-52.6217,-15.0231,"2017-07-12","2018-06-26","Cerrado"
"1350",1350,-52.6217,-15.0231,"2017-07-12","2018-06-26","Cerrado"
"1351",1351,-52.6217,-15.0231,"2017-07-12","2018-06-26","Cerrado"
"1352",1352,-51.7751,-14.347,"2017-07-12","2018-06-26","Cerrado"
"1353",1353,-51.7751,-14.347,"2017-07-12","2018-06-26","Cerrado"
"1354",1354,-51.7751,-14.347,"2017-07-12","2018-06-26","Cerrado"
"1355",1355,-51.7751,-14.347,"2017-07-12","2018-06-26","Cerrado"
"1356",1356,-51.7751,-14.347,"2017-07-12","2018-06-26","Cerrado"
"1357",1357,-51.7751,-14.347,"2017-07-12","2018-06-26","Cerrado"
"1358",1358,-51.7751,-14.347,"2017-07-12","2018-06-26","Cerrado"
"1359",1359,-51.7751,-14.347,"2017-07-12","2018-06-26","Cerrado"
"1360",1360,-51.7824,-14.3609,"2017-07-12","2018-06-26","Cerrado"
"1361",1361,-51.7824,-14.3609,"2017-07-12","2018-06-26","Cerrado"
"1362",1362,-51.7824,-14.3609,"2017-07-12","2018-06-26","Cerrado"
"1363",1363,-51.7824,-14.3609,"2017-07-12","2018-06-26","Cerrado"
"1364",1364,-51.7824,-14.3609,"2017-07-12","2018-06-26","Cerrado"
"1365",1365,-51.7824,-14.3609,"2017-07-12","2018-06-26","Cerrado"
"1366",1366,-51.7824,-14.3609,"2017-07-12","2018-06-26","Cerrado"
"1367",1367,-51.7824,-14.3609,"2017-07-12","2018-06-26","Cerrado"
"1368",1368,-53.4066,-14.2578,"2017-07-12","2018-06-26","Cerrado"
